ms,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,mx,my,mz,alt,gps_fix,lat,lon,speed,heading
105200,0.7429,0.0075,-0.0054,-0.6693,0.62,-2.03,9.93,0.0037,-0.0027,-0.375,-49.73,-5.2,30,113.1,1,49.021808,8.363389,11.94,174.04
105300,0.7416,0.0075,-0.0053,-0.6708,0.6,-2.1,9.9,0.0019,-0.0003,-0.3766,-49.75,-5.0,30,113.1,1,49.021802,8.363391,11.95,174.26
105400,0.7404,0.0076,-0.0053,-0.6721,0.61,-2.14,9.84,0.0014,0.0015,-0.375,-49.77,-4.82,30,113.11,1,49.021797,8.363392,11.96,174.47
105500,0.7391,0.0075,-0.0053,-0.6735,0.63,-2.18,9.81,-0.0001,0.0007,-0.374,-49.78,-4.64,30,113.11,1,49.021791,8.363393,11.97,174.68
105600,0.7379,0.0075,-0.0052,-0.6749,0.63,-2.24,9.83,-0.0005,0.002,-0.3737,-49.8,-4.45,30,113.11,1,49.021786,8.363394,11.98,174.89
105700,0.7366,0.0076,-0.0052,-0.6762,0.59,-2.25,9.87,0.0012,0.0026,-0.3733,-49.82,-4.27,30,113.11,1,49.02178,8.363395,11.99,175.1
105800,0.7354,0.0077,-0.0052,-0.6776,0.56,-2.25,9.88,0.0022,0.0031,-0.3732,-49.83,-4.08,30,113.11,1,49.021775,8.363396,12.0,175.32
105900,0.7341,0.0077,-0.0052,-0.6789,0.57,-2.24,9.86,0.0027,0.0037,-0.3723,-49.85,-3.9,30,113.11,1,49.021769,8.363397,12.01,175.53
106000,0.7329,0.0078,-0.0052,-0.6803,0.56,-2.27,9.86,0.003,0.0035,-0.3709,-49.86,-3.72,30,113.11,1,49.021764,8.363398,12.02,175.73
106100,0.7316,0.0078,-0.0052,-0.6816,0.56,-2.32,9.87,0.0035,0.0032,-0.3715,-49.88,-3.53,30,113.11,1,49.021758,8.363399,12.04,175.95
106200,0.7304,0.0079,-0.0052,-0.683,0.55,-2.32,9.87,0.0059,0.0026,-0.3696,-49.89,-3.35,30,113.11,1,49.021753,8.363399,12.05,176.15
106300,0.7291,0.008,-0.0053,-0.6843,0.53,-2.27,9.88,0.0087,0.0023,-0.3691,-49.9,-3.17,30,113.11,1,49.021747,8.3634,12.06,176.36
106400,0.7279,0.008,-0.0054,-0.6856,0.52,-2.24,9.89,0.0093,0.0007,-0.3678,-49.91,-2.99,30,113.11,1,49.021741,8.363401,12.07,176.57
106500,0.7267,0.008,-0.0054,-0.6869,0.53,-2.24,9.92,0.0094,-0.0,-0.3673,-49.92,-2.81,30,113.11,1,49.021736,8.363402,12.08,176.78
106600,0.7254,0.0081,-0.0055,-0.6882,0.56,-2.28,9.96,0.0105,-0.0013,-0.3662,-49.93,-2.63,30,113.11,1,49.02173,8.363402,12.09,176.99
106700,0.7242,0.0082,-0.0056,-0.6896,0.58,-2.3,10.0,0.013,-0.0015,-0.3658,-49.94,-2.45,30,113.11,1,49.021725,8.363403,12.1,177.19
106800,0.7229,0.0083,-0.0057,-0.6909,0.58,-2.28,10.03,0.0157,-0.0021,-0.3646,-49.95,-2.27,30,113.11,1,49.021719,8.363404,12.11,177.4
106900,0.7217,0.0084,-0.0058,-0.6922,0.55,-2.27,10.09,0.0178,-0.0024,-0.3647,-49.96,-2.09,30,113.11,1,49.021714,8.363404,12.12,177.61
107000,0.7204,0.0085,-0.0059,-0.6935,0.59,-2.24,10.15,0.021,-0.0021,-0.3636,-49.96,-1.91,30,113.11,1,49.021708,8.363405,12.13,177.81
107100,0.7192,0.0087,-0.006,-0.6948,0.6,-2.2,10.15,0.0256,-0.0012,-0.3633,-49.97,-1.73,30,113.11,1,49.021702,8.363405,12.14,178.02
107200,0.7179,0.0089,-0.0061,-0.696,0.56,-2.19,10.14,0.0275,-0.0005,-0.3628,-49.98,-1.55,30,113.12,1,49.021697,8.363406,12.15,178.23
107300,0.7166,0.0091,-0.0063,-0.6974,0.57,-2.21,10.14,0.0311,-0.002,-0.3631,-49.98,-1.37,30,113.12,1,49.021691,8.363406,12.17,178.43
107400,0.7154,0.0092,-0.0065,-0.6987,0.59,-2.18,10.12,0.0338,-0.0024,-0.363,-49.99,-1.18,30,113.12,1,49.021685,8.363407,12.18,178.64
107500,0.7141,0.0095,-0.0066,-0.6999,0.58,-2.12,10.07,0.0362,-0.0006,-0.3619,-49.99,-1.01,30,113.12,1,49.02168,8.363407,12.19,178.85
107600,0.7129,0.0096,-0.0068,-0.7012,0.59,-2.04,10.01,0.0373,-0.0019,-0.3609,-49.99,-0.83,30,113.12,1,49.021674,8.363408,12.2,179.05
107700,0.7116,0.0097,-0.0069,-0.7025,0.63,-2.04,9.96,0.0362,-0.0023,-0.3619,-50.0,-0.65,30,113.12,1,49.021668,8.363408,12.21,179.26
107800,0.7103,0.0098,-0.007,-0.7038,0.63,-2.04,9.91,0.0347,-0.0031,-0.3614,-50.0,-0.47,30,113.12,1,49.021663,8.363408,12.22,179.47
107900,0.7091,0.0099,-0.0072,-0.705,0.62,-2.01,9.88,0.0345,-0.0044,-0.3611,-50.0,-0.29,30,113.12,1,49.021657,8.363409,12.24,179.67
108000,0.7078,0.01,-0.0072,-0.7063,0.62,-1.93,9.84,0.0334,-0.0041,-0.3607,-50.0,-0.11,30,113.12,1,49.021651,8.363409,12.25,179.88
108100,0.7065,0.0101,-0.0073,-0.7076,0.62,-1.85,9.74,0.0307,-0.0028,-0.3594,-50.0,0.07,30,113.12,1,49.021646,8.363409,12.26,180.08
108200,0.7053,0.01,-0.0073,-0.7088,0.63,-1.87,9.68,0.0261,-0.0046,-0.3584,-50.0,0.25,30,113.12,1,49.02164,8.363409,12.27,180.28
108300,0.704,0.01,-0.0073,-0.71,0.64,-1.92,9.67,0.0219,-0.0067,-0.3574,-50.0,0.42,30,113.12,1,49.021634,8.36341,12.29,180.48
108400,0.7028,0.01,-0.0074,-0.7113,0.62,-1.9,9.64,0.0207,-0.0074,-0.3576,-50.0,0.6,30,113.12,1,49.021629,8.36341,12.3,180.69
108500,0.7015,0.0099,-0.0075,-0.7125,0.6,-1.84,9.61,0.0181,-0.0097,-0.3559,-49.99,0.77,30,113.12,1,49.021623,8.36341,12.31,180.89
108600,0.7003,0.0099,-0.0076,-0.7138,0.62,-1.82,9.63,0.0162,-0.0122,-0.3557,-49.99,0.95,30,113.12,1,49.021617,8.36341,12.32,181.09
108700,0.699,0.0098,-0.0076,-0.715,0.64,-1.83,9.64,0.0137,-0.0135,-0.3544,-49.99,1.13,30,113.13,1,49.021612,8.36341,12.33,181.29
108800,0.6978,0.0098,-0.0077,-0.7162,0.64,-1.86,9.61,0.0131,-0.0144,-0.3535,-49.98,1.3,30,113.13,1,49.021606,8.36341,12.35,181.49
108900,0.6965,0.0097,-0.0079,-0.7174,0.64,-1.87,9.63,0.0127,-0.0193,-0.3526,-49.98,1.47,30,113.13,1,49.0216,8.36341,12.36,181.69
109000,0.6953,0.0096,-0.0081,-0.7186,0.63,-1.88,9.63,0.0138,-0.0207,-0.3507,-49.97,1.64,30,113.13,1,49.021594,8.36341,12.37,181.89
109100,0.6941,0.0096,-0.0082,-0.7198,0.63,-1.85,9.61,0.0139,-0.0215,-0.3495,-49.97,1.82,30,113.13,1,49.021589,8.36341,12.38,182.08
109200,0.6929,0.0095,-0.0084,-0.721,0.65,-1.84,9.63,0.0137,-0.0248,-0.3479,-49.96,1.99,30,113.13,1,49.021583,8.36341,12.4,182.28
109300,0.6917,0.0094,-0.0085,-0.7221,0.67,-1.87,9.63,0.0124,-0.0254,-0.3453,-49.95,2.15,30,113.13,1,49.021577,8.36341,12.41,182.47
109400,0.6904,0.0093,-0.0086,-0.7233,0.67,-1.9,9.59,0.0113,-0.0269,-0.344,-49.95,2.32,30,113.13,1,49.021571,8.36341,12.42,182.66
109500,0.6892,0.0092,-0.0088,-0.7244,0.67,-1.92,9.54,0.0107,-0.029,-0.3423,-49.94,2.49,30,113.13,1,49.021566,8.363409,12.44,182.85
109600,0.688,0.0091,-0.0089,-0.7256,0.68,-1.93,9.51,0.0102,-0.0314,-0.3406,-49.93,2.65,30,113.13,1,49.02156,8.363409,12.45,183.04
109700,0.6869,0.009,-0.0091,-0.7267,0.68,-1.97,9.51,0.0097,-0.0332,-0.337,-49.92,2.81,30,113.13,1,49.021554,8.363409,12.46,183.22
109800,0.6857,0.0088,-0.0093,-0.7278,0.67,-2.0,9.53,0.0082,-0.0364,-0.3351,-49.91,2.97,30,113.13,1,49.021548,8.363409,12.47,183.41
109900,0.6846,0.0087,-0.0095,-0.7289,0.67,-1.99,9.58,0.0085,-0.0387,-0.332,-49.9,3.13,30,113.13,1,49.021543,8.363409,12.49,183.59
110000,0.6834,0.0085,-0.0096,-0.7299,0.67,-1.96,9.58,0.0086,-0.0401,-0.3294,-49.89,3.29,30,113.13,1,49.021537,8.363408,12.5,183.77
110100,0.6823,0.0084,-0.0098,-0.731,0.7,-1.94,9.6,0.0069,-0.0415,-0.3252,-49.88,3.44,30,113.13,1,49.021531,8.363408,12.51,183.95
110200,0.6811,0.0082,-0.01,-0.732,0.71,-1.93,9.66,0.0066,-0.0444,-0.3239,-49.87,3.6,30,113.13,1,49.021525,8.363407,12.53,184.13
110300,0.68,0.008,-0.0102,-0.7331,0.73,-1.96,9.7,0.0062,-0.0458,-0.32,-49.86,3.75,30,113.13,1,49.021519,8.363407,12.54,184.3
110400,0.6789,0.0078,-0.0104,-0.7341,0.74,-1.93,9.81,0.006,-0.0485,-0.3174,-49.85,3.9,30,113.13,1,49.021514,8.363407,12.55,184.47
110500,0.6778,0.0077,-0.0106,-0.7351,0.73,-1.87,9.86,0.0075,-0.0479,-0.3138,-49.84,4.05,30,113.13,1,49.021508,8.363406,12.57,184.64
110600,0.6767,0.0076,-0.0108,-0.7361,0.76,-1.79,9.87,0.0068,-0.0476,-0.3112,-49.82,4.2,30,113.13,1,49.021502,8.363406,12.58,184.81
110700,0.6757,0.0074,-0.0109,-0.7371,0.78,-1.79,9.87,0.006,-0.0485,-0.3082,-49.81,4.34,30,113.13,1,49.021496,8.363405,12.59,184.98
110800,0.6746,0.0072,-0.0111,-0.7381,0.78,-1.81,9.89,0.0045,-0.0496,-0.3051,-49.8,4.49,30,113.13,1,49.02149,8.363405,12.61,185.15
110900,0.6736,0.007,-0.0113,-0.739,0.78,-1.82,9.94,0.0058,-0.0505,-0.3018,-49.79,4.63,30,113.13,1,49.021484,8.363404,12.62,185.31
111000,0.6725,0.0069,-0.0116,-0.7399,0.79,-1.83,9.99,0.0072,-0.0514,-0.2978,-49.77,4.76,30,113.13,1,49.021479,8.363403,12.64,185.47
111100,0.6715,0.0068,-0.0118,-0.7409,0.8,-1.77,10.04,0.0089,-0.0512,-0.2949,-49.76,4.9,30,113.13,1,49.021473,8.363403,12.65,185.63
111200,0.6705,0.0066,-0.012,-0.7418,0.78,-1.78,10.03,0.009,-0.0509,-0.2908,-49.75,5.04,30,113.13,1,49.021467,8.363402,12.66,185.78
111300,0.6695,0.0065,-0.0122,-0.7427,0.81,-1.78,10.0,0.0089,-0.0507,-0.2879,-49.73,5.17,30,113.13,1,49.021461,8.363401,12.68,185.94
111400,0.6685,0.0064,-0.0124,-0.7436,0.82,-1.8,10.0,0.0108,-0.0504,-0.2854,-49.72,5.31,30,113.13,1,49.021455,8.363401,12.69,186.1
111500,0.6675,0.0063,-0.0127,-0.7445,0.83,-1.85,10.0,0.012,-0.0515,-0.2819,-49.7,5.44,30,113.13,1,49.021449,8.3634,12.71,186.25
111600,0.6665,0.0062,-0.0129,-0.7453,0.84,-1.79,10.03,0.0144,-0.0522,-0.2778,-49.69,5.57,30,113.13,1,49.021443,8.363399,12.72,186.39
111700,0.6656,0.0061,-0.0132,-0.7462,0.81,-1.71,10.01,0.0162,-0.0505,-0.2742,-49.67,5.69,30,113.13,1,49.021438,8.363398,12.74,186.54
111800,0.6647,0.006,-0.0134,-0.747,0.8,-1.73,10.02,0.016,-0.0522,-0.2706,-49.66,5.82,30,113.13,1,49.021432,8.363397,12.75,186.68
111900,0.6637,0.0058,-0.0137,-0.7478,0.85,-1.75,10.05,0.0162,-0.0529,-0.2664,-49.65,5.94,30,113.13,1,49.021426,8.363396,12.77,186.82
112000,0.6628,0.0058,-0.0139,-0.7486,0.88,-1.73,10.02,0.0168,-0.0505,-0.2632,-49.63,6.06,30,113.13,1,49.02142,8.363396,12.78,186.97
112100,0.662,0.0057,-0.0142,-0.7494,0.89,-1.71,10.0,0.0194,-0.0506,-0.258,-49.62,6.18,30,113.13,1,49.021414,8.363395,12.8,187.1
112200,0.6611,0.0056,-0.0144,-0.7502,0.92,-1.66,10.06,0.0203,-0.0523,-0.255,-49.6,6.3,30,113.13,1,49.021408,8.363394,12.81,187.23
112300,0.6602,0.0055,-0.0147,-0.7509,0.94,-1.62,10.11,0.0216,-0.0505,-0.251,-49.59,6.41,30,113.13,1,49.021402,8.363393,12.83,187.37
112400,0.6594,0.0055,-0.0149,-0.7517,0.91,-1.58,10.11,0.0225,-0.048,-0.2468,-49.57,6.52,30,113.13,1,49.021396,8.363392,12.84,187.49
112500,0.6585,0.0055,-0.0151,-0.7524,0.92,-1.55,10.16,0.0237,-0.0471,-0.2426,-49.56,6.63,30,113.13,1,49.02139,8.363391,12.86,187.62
112600,0.6577,0.0055,-0.0154,-0.7531,0.94,-1.54,10.18,0.0244,-0.045,-0.2391,-49.54,6.74,30,113.13,1,49.021384,8.36339,12.88,187.75
112700,0.6569,0.0055,-0.0156,-0.7538,0.95,-1.52,10.18,0.026,-0.043,-0.2351,-49.53,6.85,30,113.13,1,49.021378,8.363388,12.89,187.87
112800,0.6561,0.0054,-0.0158,-0.7545,0.98,-1.47,10.26,0.0269,-0.043,-0.2313,-49.51,6.95,30,113.13,1,49.021373,8.363387,12.91,187.99
112900,0.6553,0.0055,-0.016,-0.7552,1.0,-1.43,10.29,0.0278,-0.039,-0.2268,-49.5,7.05,30,113.14,1,49.021367,8.363386,12.93,188.11
113000,0.6546,0.0056,-0.0162,-0.7558,1.01,-1.37,10.28,0.0286,-0.0347,-0.2223,-49.49,7.15,30,113.14,1,49.021361,8.363385,12.94,188.22
113100,0.6538,0.0056,-0.0163,-0.7564,1.03,-1.35,10.33,0.0278,-0.033,-0.2182,-49.47,7.25,30,113.14,1,49.021355,8.363384,12.96,188.33
113200,0.6531,0.0057,-0.0165,-0.7571,1.06,-1.31,10.38,0.0286,-0.0286,-0.2147,-49.46,7.34,30,113.14,1,49.021349,8.363383,12.98,188.44
113300,0.6524,0.0058,-0.0166,-0.7577,1.06,-1.23,10.37,0.0297,-0.0233,-0.2108,-49.44,7.44,30,113.14,1,49.021343,8.363381,13.0,188.55
113400,0.6517,0.006,-0.0167,-0.7583,1.05,-1.18,10.34,0.03,-0.0188,-0.208,-49.43,7.53,30,113.14,1,49.021337,8.36338,13.01,188.66
113500,0.651,0.0061,-0.0168,-0.7589,1.05,-1.18,10.34,0.0289,-0.0166,-0.2021,-49.42,7.62,30,113.14,1,49.021331,8.363379,13.03,188.76
113600,0.6503,0.0063,-0.0168,-0.7594,1.04,-1.12,10.28,0.0304,-0.0111,-0.1985,-49.4,7.7,30,113.14,1,49.021325,8.363377,13.05,188.86
113700,0.6496,0.0064,-0.0169,-0.76,1.0,-1.05,10.24,0.031,-0.0082,-0.1959,-49.39,7.79,30,113.14,1,49.021319,8.363376,13.07,188.97
113800,0.649,0.0065,-0.017,-0.7606,1.0,-0.99,10.27,0.0301,-0.0063,-0.1923,-49.38,7.88,30,113.14,1,49.021313,8.363375,13.08,189.06
113900,0.6484,0.0067,-0.017,-0.7611,1.01,-0.91,10.26,0.0291,-0.0028,-0.1882,-49.36,7.96,30,113.15,1,49.021307,8.363373,13.1,189.16
114000,0.6477,0.0069,-0.017,-0.7617,0.99,-0.85,10.2,0.0274,0.0017,-0.1854,-49.35,8.04,30,113.15,1,49.021301,8.363372,13.12,189.26
114100,0.6471,0.0069,-0.017,-0.7622,0.99,-0.81,10.15,0.0238,0.0027,-0.1809,-49.34,8.12,30,113.15,1,49.021295,8.363371,13.13,189.35
114200,0.6465,0.007,-0.017,-0.7627,1.0,-0.82,10.14,0.0202,0.0043,-0.1773,-49.32,8.2,30,113.15,1,49.021289,8.363369,13.15,189.43
114300,0.6459,0.0071,-0.0169,-0.7632,0.98,-0.77,10.13,0.0175,0.0076,-0.1743,-49.31,8.27,30,113.15,1,49.021283,8.363368,13.17,189.52
114400,0.6454,0.0072,-0.0168,-0.7637,0.94,-0.7,10.13,0.015,0.0094,-0.1705,-49.3,8.35,30,113.15,1,49.021277,8.363366,13.18,189.61
114500,0.6448,0.0072,-0.0167,-0.7642,0.94,-0.62,10.15,0.0108,0.01,-0.1677,-49.29,8.42,30,113.15,1,49.021271,8.363365,13.2,189.7
114600,0.6442,0.0073,-0.0165,-0.7646,0.91,-0.54,10.09,0.0068,0.014,-0.1633,-49.27,8.49,30,113.15,1,49.021265,8.363363,13.21,189.78
114700,0.6437,0.0073,-0.0164,-0.7651,0.88,-0.49,10.03,0.002,0.0147,-0.1612,-49.26,8.56,30,113.15,1,49.021259,8.363362,13.23,189.86
114800,0.6432,0.0073,-0.0162,-0.7655,0.92,-0.52,10.02,-0.0033,0.0134,-0.1572,-49.25,8.63,30,113.16,1,49.021253,8.36336,13.24,189.94
114900,0.6426,0.0073,-0.0161,-0.766,0.95,-0.54,10.06,-0.0062,0.0142,-0.1544,-49.24,8.7,30,113.16,1,49.021246,8.363359,13.26,190.02
115000,0.6421,0.0073,-0.0159,-0.7664,0.94,-0.49,10.06,-0.0079,0.017,-0.15,-49.23,8.76,30,113.16,1,49.02124,8.363357,13.28,190.09
115100,0.6417,0.0074,-0.0157,-0.7668,0.94,-0.41,10.05,-0.0098,0.0177,-0.1469,-49.22,8.82,30,113.16,1,49.021234,8.363356,13.29,190.16
115200,0.6411,0.0074,-0.0155,-0.7672,0.96,-0.4,10.04,-0.0126,0.0189,-0.145,-49.2,8.89,30,113.16,1,49.021228,8.363354,13.31,190.24
115300,0.6407,0.0074,-0.0154,-0.7676,0.95,-0.43,10.04,-0.0142,0.0202,-0.1418,-49.19,8.95,30,113.16,1,49.021222,8.363353,13.32,190.31
115400,0.6402,0.0075,-0.0152,-0.768,0.93,-0.47,10.05,-0.0155,0.0218,-0.1396,-49.18,9.01,30,113.16,1,49.021216,8.363351,13.34,190.38
115500,0.6397,0.0075,-0.015,-0.7684,0.95,-0.49,10.09,-0.0153,0.0221,-0.1366,-49.17,9.07,30,113.17,1,49.02121,8.363349,13.36,190.45
115600,0.6393,0.0076,-0.0149,-0.7688,0.96,-0.46,10.08,-0.014,0.0237,-0.1333,-49.16,9.13,30,113.17,1,49.021204,8.363348,13.37,190.52
115700,0.6388,0.0077,-0.0147,-0.7692,0.97,-0.45,9.99,-0.015,0.0256,-0.1303,-49.15,9.18,30,113.17,1,49.021198,8.363346,13.39,190.58
115800,0.6384,0.0078,-0.0145,-0.7695,0.97,-0.5,9.94,-0.015,0.0268,-0.1283,-49.14,9.24,30,113.17,1,49.021192,8.363345,13.41,190.65
115900,0.638,0.0079,-0.0144,-0.7699,0.95,-0.57,9.94,-0.0149,0.0273,-0.1251,-49.13,9.29,30,113.17,1,49.021186,8.363343,13.42,190.71
116000,0.6376,0.0081,-0.0142,-0.7702,0.93,-0.57,9.92,-0.0134,0.0299,-0.1214,-49.12,9.34,30,113.17,1,49.021179,8.363341,13.44,190.77
116100,0.6372,0.0082,-0.0141,-0.7705,0.93,-0.51,9.82,-0.0127,0.0309,-0.1193,-49.11,9.39,30,113.17,1,49.021173,8.36334,13.46,190.83
116200,0.6368,0.0082,-0.0139,-0.7709,0.96,-0.5,9.73,-0.0133,0.0308,-0.1164,-49.1,9.44,30,113.18,1,49.021167,8.363338,13.47,190.88
116300,0.6364,0.0083,-0.0137,-0.7712,0.94,-0.56,9.65,-0.014,0.0321,-0.1136,-49.09,9.49,30,113.18,1,49.021161,8.363336,13.49,190.94
116400,0.636,0.0084,-0.0135,-0.7715,0.91,-0.62,9.59,-0.0138,0.0321,-0.1115,-49.08,9.54,30,113.18,1,49.021155,8.363334,13.51,191.0
116500,0.6357,0.0085,-0.0135,-0.7718,0.88,-0.6,9.59,-0.0124,0.0307,-0.1091,-49.07,9.58,30,113.18,1,49.021149,8.363333,13.52,191.05
116600,0.6353,0.0086,-0.0133,-0.7721,0.84,-0.53,9.57,-0.011,0.0309,-0.1057,-49.06,9.63,30,113.18,1,49.021142,8.363331,13.54,191.1
116700,0.635,0.0087,-0.0132,-0.7724,0.83,-0.47,9.54,-0.0108,0.0298,-0.1033,-49.06,9.67,30,113.18,1,49.021136,8.363329,13.55,191.15
116800,0.6346,0.0087,-0.0131,-0.7726,0.86,-0.4,9.45,-0.0121,0.0291,-0.1013,-49.05,9.71,30,113.18,1,49.02113,8.363327,13.57,191.2
116900,0.6343,0.0088,-0.0129,-0.7729,0.87,-0.36,9.34,-0.0124,0.0285,-0.0993,-49.04,9.76,30,113.19,1,49.021124,8.363326,13.58,191.25
117000,0.634,0.0088,-0.0127,-0.7732,0.83,-0.4,9.22,-0.0156,0.0266,-0.0968,-49.03,9.8,30,113.19,1,49.021118,8.363324,13.6,191.3
117100,0.6337,0.0087,-0.0127,-0.7735,0.8,-0.47,9.22,-0.0167,0.0215,-0.0946,-49.02,9.84,30,113.19,1,49.021112,8.363322,13.61,191.35
117200,0.6334,0.0086,-0.0126,-0.7737,0.78,-0.43,9.21,-0.0162,0.0188,-0.0917,-49.01,9.88,30,113.19,1,49.021105,8.36332,13.63,191.39
117300,0.6331,0.0086,-0.0125,-0.7739,0.75,-0.34,9.16,-0.0159,0.0172,-0.0897,-49.01,9.91,30,113.19,1,49.021099,8.363318,13.64,191.44
117400,0.6328,0.0085,-0.0125,-0.7742,0.78,-0.32,9.19,-0.017,0.0119,-0.0871,-49.0,9.95,30,113.19,1,49.021093,8.363316,13.65,191.48
117500,0.6325,0.0083,-0.0125,-0.7744,0.83,-0.39,9.25,-0.0182,0.0063,-0.084,-48.99,9.98,30,113.19,1,49.021087,8.363315,13.67,191.52
117600,0.6322,0.0083,-0.0125,-0.7746,0.83,-0.41,9.27,-0.0155,0.0055,-0.0826,-48.99,10.02,30,113.19,1,49.02108,8.363313,13.68,191.56
117700,0.632,0.0082,-0.0125,-0.7748,0.81,-0.41,9.3,-0.0137,0.002,-0.0798,-48.98,10.05,30,113.19,1,49.021074,8.363311,13.7,191.6
117800,0.6318,0.0081,-0.0126,-0.775,0.82,-0.44,9.43,-0.012,-0.0035,-0.0767,-48.97,10.08,30,113.19,1,49.021068,8.363309,13.71,191.63
117900,0.6315,0.0082,-0.0127,-0.7752,0.84,-0.38,9.53,-0.0081,-0.0031,-0.0747,-48.97,10.11,30,113.19,1,49.021062,8.363307,13.73,191.67
118000,0.6313,0.0081,-0.0127,-0.7754,0.79,-0.29,9.55,-0.0058,-0.0039,-0.0724,-48.96,10.14,30,113.19,1,49.021056,8.363305,13.74,191.7
118100,0.631,0.008,-0.0128,-0.7756,0.81,-0.26,9.57,-0.0063,-0.0067,-0.0708,-48.95,10.17,30,113.19,1,49.021049,8.363303,13.76,191.74
118200,0.6308,0.0079,-0.0128,-0.7758,0.83,-0.32,9.65,-0.0077,-0.0088,-0.0678,-48.95,10.2,30,113.2,1,49.021043,8.363301,13.77,191.77
118300,0.6306,0.0079,-0.0128,-0.776,0.84,-0.33,9.72,-0.0066,-0.0095,-0.0657,-48.94,10.23,30,113.2,1,49.021037,8.363299,13.79,191.8
118400,0.6304,0.0078,-0.0129,-0.7761,0.86,-0.26,9.81,-0.0053,-0.011,-0.0629,-48.94,10.25,30,113.2,1,49.02103,8.363297,13.81,191.83
118500,0.6302,0.0078,-0.0129,-0.7763,0.87,-0.16,9.87,-0.0052,-0.0103,-0.062,-48.93,10.28,30,113.2,1,49.021024,8.363295,13.82,191.86
118600,0.63,0.0077,-0.0128,-0.7764,0.88,-0.17,9.9,-0.0067,-0.008,-0.0596,-48.93,10.3,30,113.2,1,49.021018,8.363294,13.84,191.89
118700,0.6299,0.0076,-0.0127,-0.7766,0.9,-0.22,9.93,-0.0085,-0.0082,-0.057,-48.92,10.32,30,113.2,1,49.021012,8.363292,13.85,191.91
118800,0.6297,0.0076,-0.0127,-0.7767,0.91,-0.25,9.97,-0.0095,-0.0084,-0.0552,-48.92,10.34,30,113.2,1,49.021005,8.36329,13.87,191.94
118900,0.6295,0.0076,-0.0127,-0.7768,0.92,-0.21,9.97,-0.007,-0.0057,-0.0529,-48.91,10.36,30,113.2,1,49.020999,8.363288,13.89,191.96
119000,0.6294,0.0076,-0.0127,-0.777,0.91,-0.18,9.96,-0.0059,-0.005,-0.0503,-48.91,10.38,30,113.2,1,49.020993,8.363286,13.9,191.98
119100,0.6292,0.0076,-0.0127,-0.7771,0.93,-0.22,9.98,-0.0057,-0.0048,-0.0484,-48.91,10.4,30,113.2,1,49.020986,8.363284,13.92,192.01
119200,0.6291,0.0077,-0.0127,-0.7772,0.93,-0.25,9.97,-0.003,-0.0029,-0.0473,-48.9,10.42,30,113.2,1,49.02098,8.363282,13.94,192.03
119300,0.6289,0.0077,-0.0128,-0.7773,0.91,-0.26,9.9,0.0003,-0.0014,-0.0453,-48.9,10.44,30,113.2,1,49.020974,8.363279,13.96,192.05
119400,0.6288,0.0078,-0.0129,-0.7774,0.91,-0.26,9.82,0.0032,-0.0018,-0.0447,-48.89,10.46,30,113.2,1,49.020967,8.363277,13.97,192.07
119500,0.6286,0.0079,-0.013,-0.7776,0.93,-0.3,9.77,0.007,-0.0022,-0.0434,-48.89,10.48,30,113.21,1,49.020961,8.363275,13.99,192.1
119600,0.6285,0.0079,-0.0132,-0.7777,0.92,-0.33,9.78,0.0106,-0.0045,-0.0422,-48.89,10.5,30,113.21,1,49.020955,8.363273,14.01,192.12
119700,0.6284,0.008,-0.0133,-0.7778,0.89,-0.29,9.78,0.0141,-0.0045,-0.0402,-48.88,10.51,30,113.21,1,49.020948,8.363271,14.02,192.13
119800,0.6282,0.0081,-0.0135,-0.7779,0.88,-0.21,9.71,0.0175,-0.0035,-0.0388,-48.88,10.53,30,113.21,1,49.020942,8.363269,14.04,192.15
119900,0.6275,0.0079,-0.0142,-0.7784,0.88,-0.02,9.69,0.0136,-0.0129,-0.0283,-48.86,10.62,30,113.21,1,49.020936,8.363267,14.15,192.26
120000,0.6274,0.0078,-0.0143,-0.7785,0.9,0.03,9.78,0.0115,-0.0159,-0.0263,-48.86,10.62,30,113.21,1,49.020929,8.363265,14.16,192.27
120100,0.6279,0.0081,-0.0139,-0.7782,0.82,-0.16,9.61,0.0192,-0.0082,-0.0346,-48.87,10.57,30,113.21,1,49.020923,8.363263,14.08,192.21
120200,0.6278,0.0081,-0.014,-0.7782,0.81,-0.14,9.6,0.0174,-0.0103,-0.0332,-48.87,10.58,30,113.21,1,49.020916,8.363261,14.1,192.22
120300,0.6277,0.008,-0.0141,-0.7783,0.87,-0.11,9.66,0.0161,-0.014,-0.031,-48.86,10.59,30,113.21,1,49.02091,8.363258,14.11,192.23
120400,0.6271,0.0078,-0.0147,-0.7787,0.98,0.21,10.06,0.0118,-0.0137,-0.0218,-48.85,10.66,30,113.21,1,49.020904,8.363256,14.23,192.31
120500,0.627,0.0078,-0.0147,-0.7788,0.99,0.23,10.04,0.0115,-0.0104,-0.0228,-48.85,10.68,30,113.21,1,49.020897,8.363254,14.25,192.33
120600,0.627,0.0079,-0.0147,-0.7789,0.97,0.22,10.05,0.0113,-0.0094,-0.0225,-48.84,10.69,30,113.22,1,49.020891,8.363252,14.26,192.34
