ms,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,mx,my,mz,alt,gps_fix,lat,lon,speed,heading
115400,0.4091,-0.003,0.0001,-0.9125,-2.14,-0.38,9.74,-0.0027,0.0013,-0.0869,-37.33,33.27,30,115.19,1,49.019385,8.35085,5.98,221.71
115500,0.4086,-0.003,0.0001,-0.9127,-2.11,-0.37,9.72,-0.0024,0.0025,-0.0877,-37.3,33.3,30,115.19,1,49.019383,8.350847,5.94,221.76
115600,0.4082,-0.003,0.0001,-0.9129,-2.11,-0.39,9.69,-0.003,0.0024,-0.0879,-37.27,33.33,30,115.19,1,49.019381,8.350844,5.9,221.81
115700,0.4078,-0.003,0.0001,-0.9131,-2.12,-0.41,9.72,-0.0021,0.0015,-0.0881,-37.24,33.37,30,115.19,1,49.019379,8.350842,5.85,221.86
115800,0.4074,-0.003,0.0,-0.9132,-2.09,-0.38,9.73,-0.0007,0.0006,-0.0878,-37.21,33.4,30,115.2,1,49.019377,8.350839,5.81,221.91
115900,0.4071,-0.003,-0.0,-0.9134,-2.02,-0.33,9.7,0.0004,-0.0,-0.0871,-37.18,33.43,30,115.2,1,49.019375,8.350836,5.77,221.96
116000,0.4066,-0.0031,-0.0,-0.9136,-1.93,-0.31,9.68,0.0003,-0.0012,-0.0875,-37.15,33.46,30,115.2,1,49.019373,8.350834,5.73,222.01
116100,0.4062,-0.0031,-0.0,-0.9138,-1.83,-0.3,9.65,0.0002,-0.002,-0.0876,-37.12,33.5,30,115.2,1,49.019371,8.350831,5.7,222.06
116200,0.4058,-0.0031,-0.0001,-0.9139,-1.69,-0.29,9.63,0.0015,-0.0033,-0.0877,-37.09,33.53,30,115.2,1,49.019369,8.350828,5.66,222.11
116300,0.4054,-0.0032,-0.0001,-0.9141,-1.5,-0.28,9.58,0.0015,-0.0052,-0.0891,-37.06,33.57,30,115.2,1,49.019367,8.350826,5.63,222.17
116400,0.405,-0.0032,-0.0002,-0.9143,-1.31,-0.25,9.54,0.002,-0.0066,-0.089,-37.03,33.6,30,115.2,1,49.019365,8.350823,5.61,222.22
116500,0.4045,-0.0033,-0.0002,-0.9145,-1.17,-0.25,9.52,0.0018,-0.0083,-0.0911,-36.99,33.64,30,115.2,1,49.019363,8.35082,5.58,222.28
116600,0.4041,-0.0035,-0.0003,-0.9147,-1.08,-0.26,9.51,0.0018,-0.0117,-0.0915,-36.96,33.67,30,115.2,1,49.019361,8.350818,5.56,222.33
116700,0.4036,-0.0035,-0.0004,-0.9149,-1.03,-0.25,9.54,0.0024,-0.013,-0.0932,-36.93,33.71,30,115.2,1,49.01936,8.350815,5.54,222.39
116800,0.4032,-0.0036,-0.0005,-0.9151,-1.0,-0.24,9.56,0.0028,-0.0151,-0.0938,-36.9,33.74,30,115.2,1,49.019358,8.350813,5.52,222.45
116900,0.4027,-0.0038,-0.0005,-0.9153,-0.95,-0.24,9.59,0.0029,-0.0172,-0.0937,-36.86,33.78,30,115.2,1,49.019356,8.35081,5.5,222.5
117000,0.4023,-0.0039,-0.0006,-0.9155,-0.87,-0.23,9.61,0.0029,-0.0185,-0.0945,-36.83,33.82,30,115.2,1,49.019354,8.350807,5.48,222.56
117100,0.4018,-0.004,-0.0007,-0.9157,-0.8,-0.24,9.61,0.0021,-0.0205,-0.0952,-36.8,33.85,30,115.2,1,49.019352,8.350805,5.47,222.61
117200,0.4014,-0.0042,-0.0007,-0.9159,-0.71,-0.25,9.64,0.0022,-0.0226,-0.0958,-36.76,33.89,30,115.2,1,49.01935,8.350802,5.45,222.67
117300,0.4009,-0.0043,-0.0008,-0.9161,-0.64,-0.25,9.66,0.0025,-0.0242,-0.0963,-36.73,33.93,30,115.2,1,49.019348,8.3508,5.44,222.73
117400,0.4005,-0.0045,-0.0009,-0.9163,-0.58,-0.24,9.67,0.0027,-0.0256,-0.0975,-36.69,33.96,30,115.2,1,49.019346,8.350797,5.42,222.79
117500,0.4,-0.0046,-0.001,-0.9165,-0.53,-0.25,9.69,0.0015,-0.0267,-0.0968,-36.66,34.0,30,115.2,1,49.019344,8.350795,5.41,222.84
117600,0.3996,-0.0048,-0.001,-0.9167,-0.5,-0.23,9.71,0.0004,-0.0276,-0.0977,-36.63,34.04,30,115.2,1,49.019343,8.350792,5.4,222.9
117700,0.3991,-0.0049,-0.001,-0.9169,-0.47,-0.23,9.71,-0.0005,-0.0278,-0.097,-36.6,34.07,30,115.21,1,49.019341,8.350789,5.39,222.95
117800,0.3987,-0.0051,-0.0011,-0.9171,-0.46,-0.23,9.71,-0.0021,-0.0297,-0.098,-36.56,34.11,30,115.21,1,49.019339,8.350787,5.38,223.01
117900,0.3982,-0.0053,-0.0011,-0.9173,-0.44,-0.25,9.74,-0.0038,-0.0298,-0.0979,-36.53,34.14,30,115.21,1,49.019337,8.350784,5.37,223.07
118000,0.3977,-0.0055,-0.0011,-0.9175,-0.42,-0.25,9.75,-0.0046,-0.0299,-0.0987,-36.49,34.18,30,115.21,1,49.019335,8.350782,5.36,223.13
118100,0.3973,-0.0056,-0.0011,-0.9177,-0.4,-0.25,9.77,-0.0049,-0.03,-0.0991,-36.46,34.22,30,115.21,1,49.019333,8.350779,5.35,223.18
118200,0.3968,-0.0058,-0.0012,-0.9179,-0.37,-0.24,9.8,-0.0058,-0.0312,-0.0995,-36.42,34.25,30,115.21,1,49.019332,8.350777,5.34,223.24
118300,0.3963,-0.0059,-0.0012,-0.9181,-0.33,-0.24,9.8,-0.0064,-0.0301,-0.0998,-36.39,34.29,30,115.21,1,49.01933,8.350774,5.33,223.3
118400,0.3959,-0.0061,-0.0012,-0.9183,-0.3,-0.24,9.81,-0.0066,-0.0302,-0.1004,-36.35,34.33,30,115.21,1,49.019328,8.350772,5.33,223.36
118500,0.3954,-0.0063,-0.0012,-0.9185,-0.26,-0.25,9.83,-0.0072,-0.0309,-0.101,-36.32,34.37,30,115.21,1,49.019326,8.350769,5.32,223.42
118600,0.3949,-0.0064,-0.0012,-0.9187,-0.23,-0.24,9.84,-0.0069,-0.0294,-0.1022,-36.28,34.41,30,115.21,1,49.019324,8.350766,5.31,223.48
118700,0.3944,-0.0065,-0.0012,-0.9189,-0.22,-0.24,9.85,-0.0069,-0.0284,-0.1024,-36.24,34.44,30,115.21,1,49.019322,8.350764,5.31,223.54
118800,0.3939,-0.0066,-0.0013,-0.9191,-0.22,-0.23,9.85,-0.0073,-0.0281,-0.1034,-36.21,34.48,30,115.21,1,49.019321,8.350761,5.3,223.6
118900,0.3934,-0.0067,-0.0013,-0.9193,-0.22,-0.24,9.86,-0.0078,-0.0267,-0.1043,-36.17,34.52,30,115.21,1,49.019319,8.350759,5.29,223.67
119000,0.3929,-0.0068,-0.0012,-0.9196,-0.21,-0.25,9.85,-0.0083,-0.0251,-0.1054,-36.13,34.56,30,115.21,1,49.019317,8.350756,5.29,223.73
119100,0.3924,-0.007,-0.0012,-0.9198,-0.19,-0.25,9.85,-0.0095,-0.024,-0.1063,-36.09,34.6,30,115.21,1,49.019315,8.350754,5.28,223.79
119200,0.3918,-0.007,-0.0012,-0.92,-0.19,-0.26,9.85,-0.0092,-0.0224,-0.108,-36.05,34.65,30,115.21,1,49.019313,8.350751,5.28,223.86
119300,0.3913,-0.0071,-0.0012,-0.9202,-0.19,-0.28,9.85,-0.0099,-0.0217,-0.1086,-36.01,34.69,30,115.21,1,49.019312,8.350749,5.27,223.93
119400,0.3908,-0.0072,-0.0011,-0.9205,-0.18,-0.29,9.86,-0.0105,-0.0207,-0.1101,-35.97,34.73,30,115.21,1,49.01931,8.350746,5.26,223.99
119500,0.3902,-0.0073,-0.0011,-0.9207,-0.18,-0.31,9.87,-0.0102,-0.0187,-0.1116,-35.93,34.77,30,115.21,1,49.019308,8.350744,5.26,224.06
119600,0.3897,-0.0073,-0.0011,-0.9209,-0.19,-0.31,9.88,-0.0101,-0.0167,-0.1127,-35.89,34.82,30,115.21,1,49.019306,8.350741,5.25,224.13
119700,0.3891,-0.0074,-0.0011,-0.9212,-0.18,-0.34,9.88,-0.0101,-0.0155,-0.1138,-35.85,34.86,30,115.21,1,49.019305,8.350739,5.25,224.2
119800,0.3885,-0.0074,-0.0011,-0.9214,-0.17,-0.37,9.9,-0.0095,-0.0139,-0.1152,-35.8,34.9,30,115.22,1,49.019303,8.350736,5.24,224.27
119900,0.388,-0.0074,-0.0011,-0.9216,-0.17,-0.4,9.9,-0.0083,-0.0118,-0.1152,-35.76,34.94,30,115.22,1,49.019301,8.350734,5.23,224.34
120000,0.3874,-0.0074,-0.001,-0.9219,-0.17,-0.42,9.9,-0.0075,-0.0105,-0.1163,-35.72,34.99,30,115.22,1,49.019299,8.350731,5.23,224.41
120100,0.3869,-0.0074,-0.0011,-0.9221,-0.18,-0.43,9.91,-0.0061,-0.0091,-0.1172,-35.68,35.03,30,115.22,1,49.019297,8.350728,5.22,224.48
120200,0.3863,-0.0074,-0.0011,-0.9223,-0.18,-0.45,9.9,-0.005,-0.0072,-0.1174,-35.64,35.07,30,115.22,1,49.019296,8.350726,5.22,224.54
120300,0.3858,-0.0074,-0.0011,-0.9226,-0.17,-0.44,9.89,-0.002,-0.0059,-0.1185,-35.59,35.12,30,115.22,1,49.019294,8.350723,5.21,224.62
120400,0.3852,-0.0074,-0.0011,-0.9228,-0.17,-0.42,9.88,-0.0017,-0.0047,-0.1201,-35.55,35.16,30,115.22,1,49.019292,8.350721,5.2,224.69
120500,0.3846,-0.0074,-0.0012,-0.9231,-0.18,-0.43,9.87,-0.0011,-0.0038,-0.1216,-35.5,35.21,30,115.22,1,49.01929,8.350718,5.2,224.76
120600,0.384,-0.0074,-0.0011,-0.9233,-0.19,-0.44,9.86,-0.0014,-0.0036,-0.1226,-35.46,35.26,30,115.22,1,49.019289,8.350716,5.19,224.84
120700,0.3834,-0.0074,-0.0012,-0.9236,-0.2,-0.45,9.86,-0.0012,-0.003,-0.1233,-35.41,35.3,30,115.22,1,49.019287,8.350713,5.18,224.91
120800,0.3828,-0.0074,-0.0012,-0.9238,-0.23,-0.45,9.85,-0.0009,-0.0026,-0.1235,-35.37,35.34,30,115.22,1,49.019285,8.350711,5.18,224.98
120900,0.3822,-0.0074,-0.0012,-0.924,-0.23,-0.45,9.86,-0.0006,-0.0019,-0.124,-35.32,35.39,30,115.22,1,49.019284,8.350708,5.17,225.06
121000,0.3816,-0.0074,-0.0012,-0.9243,-0.23,-0.43,9.86,-0.0001,-0.0017,-0.1241,-35.28,35.43,30,115.22,1,49.019282,8.350706,5.16,225.13
121100,0.381,-0.0073,-0.0012,-0.9245,-0.23,-0.43,9.86,-0.0004,-0.001,-0.1255,-35.23,35.48,30,115.22,1,49.01928,8.350703,5.16,225.2
121200,0.3804,-0.0074,-0.0012,-0.9248,-0.23,-0.42,9.87,0.0003,-0.0023,-0.1271,-35.18,35.53,30,115.22,1,49.019278,8.350701,5.15,225.28
121300,0.3798,-0.0073,-0.0012,-0.925,-0.22,-0.41,9.87,0.0002,-0.0008,-0.1272,-35.14,35.57,30,115.22,1,49.019277,8.350698,5.14,225.35
121400,0.3792,-0.0073,-0.0012,-0.9253,-0.21,-0.38,9.85,0.0008,-0.0003,-0.1275,-35.09,35.62,30,115.23,1,49.019275,8.350695,5.13,225.43
121500,0.3786,-0.0073,-0.0012,-0.9255,-0.2,-0.37,9.82,0.0006,-0.0001,-0.1283,-35.04,35.67,30,115.23,1,49.019273,8.350693,5.13,225.5
121600,0.378,-0.0073,-0.0012,-0.9258,-0.19,-0.35,9.83,0.0005,-0.0008,-0.1296,-34.99,35.71,30,115.23,1,49.019272,8.35069,5.12,225.58
121700,0.3774,-0.0074,-0.0012,-0.926,-0.19,-0.33,9.83,0.0002,-0.0013,-0.1292,-34.95,35.76,30,115.23,1,49.01927,8.350688,5.11,225.66
121800,0.3768,-0.0073,-0.0012,-0.9263,-0.2,-0.31,9.82,0.0001,-0.0002,-0.1292,-34.9,35.8,30,115.23,1,49.019268,8.350685,5.11,225.73
121900,0.3761,-0.0074,-0.0012,-0.9265,-0.2,-0.31,9.83,-0.0013,-0.0007,-0.1301,-34.85,35.85,30,115.23,1,49.019267,8.350683,5.1,225.81
122000,0.3755,-0.0074,-0.0012,-0.9268,-0.22,-0.31,9.84,-0.0024,-0.0001,-0.1317,-34.8,35.9,30,115.23,1,49.019265,8.35068,5.09,225.89
122100,0.3749,-0.0074,-0.0012,-0.927,-0.22,-0.32,9.84,-0.0016,-0.0013,-0.1317,-34.76,35.94,30,115.23,1,49.019263,8.350678,5.09,225.96
122200,0.3742,-0.0074,-0.0012,-0.9273,-0.21,-0.32,9.85,-0.0021,-0.0012,-0.1325,-34.71,35.99,30,115.23,1,49.019262,8.350675,5.08,226.04
122300,0.3736,-0.0074,-0.0012,-0.9276,-0.22,-0.34,9.88,-0.0015,-0.0016,-0.134,-34.66,36.04,30,115.23,1,49.01926,8.350673,5.07,226.12
122400,0.3729,-0.0074,-0.0012,-0.9278,-0.24,-0.36,9.9,0.0,-0.001,-0.1348,-34.6,36.09,30,115.23,1,49.019258,8.35067,5.07,226.2
122500,0.3723,-0.0074,-0.0013,-0.9281,-0.26,-0.37,9.92,0.0013,-0.002,-0.1367,-34.55,36.14,30,115.23,1,49.019257,8.350667,5.06,226.29
122600,0.3716,-0.0074,-0.0014,-0.9284,-0.25,-0.39,9.94,0.0027,-0.0026,-0.1371,-34.5,36.19,30,115.23,1,49.019255,8.350665,5.05,226.37
122700,0.3709,-0.0074,-0.0014,-0.9286,-0.24,-0.39,9.91,0.0039,-0.0025,-0.1378,-34.45,36.24,30,115.23,1,49.019253,8.350662,5.04,226.45
122800,0.3703,-0.0074,-0.0015,-0.9289,-0.23,-0.38,9.89,0.0053,-0.0023,-0.1378,-34.4,36.29,30,115.24,1,49.019252,8.35066,5.04,226.53
122900,0.3696,-0.0074,-0.0015,-0.9292,-0.21,-0.4,9.89,0.0051,-0.0034,-0.1394,-34.35,36.34,30,115.24,1,49.01925,8.350657,5.03,226.61
123000,0.3689,-0.0074,-0.0016,-0.9294,-0.2,-0.39,9.89,0.0054,-0.0036,-0.1402,-34.29,36.39,30,115.24,1,49.019248,8.350655,5.02,226.7
123100,0.3683,-0.0074,-0.0016,-0.9297,-0.2,-0.37,9.87,0.0055,-0.0037,-0.1408,-34.24,36.44,30,115.24,1,49.019247,8.350652,5.02,226.78
123200,0.3676,-0.0074,-0.0016,-0.93,-0.21,-0.35,9.85,0.0042,-0.0028,-0.1422,-34.19,36.49,30,115.24,1,49.019245,8.35065,5.01,226.86
123300,0.3669,-0.0074,-0.0016,-0.9302,-0.21,-0.38,9.84,0.0035,-0.0031,-0.1437,-34.13,36.54,30,115.24,1,49.019244,8.350647,5.0,226.95
123400,0.3662,-0.0075,-0.0016,-0.9305,-0.2,-0.38,9.82,0.0016,-0.0033,-0.1445,-34.08,36.59,30,115.24,1,49.019242,8.350645,4.99,227.04
123500,0.3655,-0.0075,-0.0016,-0.9308,-0.19,-0.39,9.81,0.0005,-0.0037,-0.1456,-34.02,36.64,30,115.24,1,49.01924,8.350642,4.99,227.12
123600,0.3648,-0.0075,-0.0016,-0.9311,-0.19,-0.38,9.83,-0.0005,-0.0038,-0.1461,-33.97,36.69,30,115.24,1,49.019239,8.35064,4.98,227.21
123700,0.3641,-0.0076,-0.0016,-0.9313,-0.2,-0.37,9.83,-0.0015,-0.0039,-0.1463,-33.91,36.74,30,115.24,1,49.019237,8.350637,4.97,227.29
123800,0.3634,-0.0076,-0.0015,-0.9316,-0.18,-0.36,9.85,-0.002,-0.0037,-0.1471,-33.86,36.79,30,115.24,1,49.019236,8.350634,4.97,227.38
123900,0.3627,-0.0076,-0.0015,-0.9319,-0.18,-0.36,9.85,-0.0029,-0.004,-0.1472,-33.8,36.84,30,115.24,1,49.019234,8.350632,4.96,227.47
124000,0.362,-0.0076,-0.0015,-0.9322,-0.15,-0.37,9.86,-0.0028,-0.0026,-0.1482,-33.74,36.9,30,115.24,1,49.019232,8.350629,4.96,227.55
124100,0.3613,-0.0077,-0.0015,-0.9324,-0.05,-0.34,9.84,-0.0033,-0.0035,-0.1488,-33.69,36.95,30,115.25,1,49.019231,8.350627,4.95,227.64
124200,0.3605,-0.0077,-0.0015,-0.9327,0.07,-0.3,9.77,-0.0041,-0.0022,-0.1498,-33.63,37.0,30,115.25,1,49.019229,8.350624,4.95,227.73
124300,0.3598,-0.0077,-0.0014,-0.933,0.15,-0.3,9.72,-0.0054,-0.0029,-0.1513,-33.57,37.05,30,115.25,1,49.019228,8.350622,4.95,227.82
124400,0.359,-0.0078,-0.0014,-0.9333,0.15,-0.31,9.68,-0.0069,-0.0033,-0.1529,-33.51,37.11,30,115.25,1,49.019226,8.350619,4.95,227.92
124500,0.3583,-0.0078,-0.0013,-0.9336,0.14,-0.32,9.65,-0.0092,-0.0024,-0.1543,-33.45,37.16,30,115.25,1,49.019225,8.350617,4.95,228.01
124600,0.3575,-0.0079,-0.0012,-0.9339,0.16,-0.32,9.63,-0.0097,-0.0042,-0.1556,-33.39,37.22,30,115.25,1,49.019223,8.350614,4.95,228.1
124700,0.3567,-0.008,-0.0012,-0.9342,0.27,-0.29,9.6,-0.0108,-0.0063,-0.158,-33.33,37.27,30,115.25,1,49.019221,8.350612,4.95,228.2
124800,0.356,-0.008,-0.0012,-0.9345,0.35,-0.29,9.59,-0.0109,-0.0062,-0.1582,-33.27,37.33,30,115.25,1,49.01922,8.350609,4.96,228.29
124900,0.3552,-0.0082,-0.0011,-0.9348,0.39,-0.29,9.57,-0.0125,-0.0081,-0.1596,-33.2,37.38,30,115.25,1,49.019218,8.350606,4.96,228.39
125000,0.3544,-0.0083,-0.0011,-0.935,0.38,-0.32,9.6,-0.0131,-0.01,-0.1596,-33.15,37.44,30,115.25,1,49.019217,8.350604,4.97,228.48
125100,0.3537,-0.0084,-0.001,-0.9353,0.32,-0.38,9.66,-0.0142,-0.0117,-0.1609,-33.08,37.49,30,115.25,1,49.019215,8.350601,4.97,228.57
125200,0.3529,-0.0085,-0.001,-0.9356,0.31,-0.37,9.72,-0.0137,-0.0133,-0.1618,-33.02,37.55,30,115.25,1,49.019214,8.350599,4.97,228.67
125300,0.3521,-0.0087,-0.001,-0.9359,0.36,-0.33,9.77,-0.013,-0.0147,-0.1612,-32.96,37.6,30,115.25,1,49.019212,8.350596,4.98,228.76
125400,0.3513,-0.0087,-0.0009,-0.9362,0.44,-0.29,9.74,-0.0138,-0.0133,-0.1623,-32.9,37.65,30,115.25,1,49.01921,8.350594,4.98,228.86
125500,0.3505,-0.0088,-0.0009,-0.9365,0.5,-0.32,9.74,-0.0153,-0.0134,-0.1641,-32.83,37.71,30,115.25,1,49.019209,8.350591,4.99,228.96
125600,0.3498,-0.009,-0.0008,-0.9368,0.51,-0.37,9.75,-0.0171,-0.0146,-0.164,-32.77,37.76,30,115.26,1,49.019207,8.350588,4.99,229.05
125700,0.3489,-0.0091,-0.0007,-0.9371,0.51,-0.42,9.77,-0.0175,-0.0139,-0.1663,-32.7,37.82,30,115.26,1,49.019206,8.350586,5.0,229.15
125800,0.3481,-0.0092,-0.0007,-0.9374,0.53,-0.4,9.8,-0.017,-0.015,-0.167,-32.64,37.88,30,115.26,1,49.019204,8.350583,5.01,229.25
125900,0.3473,-0.0093,-0.0006,-0.9377,0.62,-0.4,9.78,-0.0184,-0.0154,-0.1686,-32.57,37.94,30,115.26,1,49.019203,8.35058,5.02,229.35
126000,0.3464,-0.0094,-0.0005,-0.938,0.7,-0.41,9.76,-0.0201,-0.0157,-0.1701,-32.5,37.99,30,115.26,1,49.019201,8.350578,5.03,229.46
126100,0.3456,-0.0096,-0.0004,-0.9383,0.78,-0.46,9.73,-0.0208,-0.0165,-0.172,-32.43,38.05,30,115.26,1,49.0192,8.350575,5.04,229.56
126200,0.3447,-0.0097,-0.0004,-0.9386,0.77,-0.49,9.74,-0.0213,-0.0164,-0.1734,-32.36,38.11,30,115.26,1,49.019198,8.350573,5.05,229.66
126300,0.3439,-0.0098,-0.0003,-0.939,0.73,-0.49,9.76,-0.0216,-0.0159,-0.1746,-32.29,38.17,30,115.26,1,49.019196,8.35057,5.06,229.77
126400,0.343,-0.01,-0.0002,-0.9393,0.75,-0.49,9.78,-0.0217,-0.0179,-0.1756,-32.23,38.23,30,115.26,1,49.019195,8.350567,5.07,229.87
126500,0.3422,-0.0101,-0.0002,-0.9396,0.82,-0.5,9.82,-0.0216,-0.0181,-0.1764,-32.16,38.29,30,115.26,1,49.019193,8.350565,5.08,229.98
126600,0.3413,-0.0102,-0.0001,-0.9399,0.89,-0.52,9.8,-0.0221,-0.0179,-0.1773,-32.09,38.35,30,115.26,1,49.019192,8.350562,5.1,230.08
126700,0.3404,-0.0104,-0.0,-0.9402,0.93,-0.54,9.81,-0.0224,-0.0186,-0.1791,-32.01,38.41,30,115.26,1,49.01919,8.350559,5.11,230.19
126800,0.3395,-0.0105,-0.0,-0.9405,0.93,-0.57,9.82,-0.0212,-0.019,-0.1815,-31.94,38.47,30,115.27,1,49.019189,8.350556,5.13,230.3
126900,0.3386,-0.0106,0.0,-0.9409,0.94,-0.57,9.85,-0.0202,-0.0187,-0.1823,-31.87,38.53,30,115.27,1,49.019187,8.350554,5.14,230.41
127000,0.3377,-0.0107,-0.0,-0.9412,0.94,-0.55,9.9,-0.018,-0.0193,-0.1833,-31.79,38.59,30,115.27,1,49.019185,8.350551,5.16,230.51
127100,0.3368,-0.0108,0.0,-0.9415,0.98,-0.51,9.9,-0.0173,-0.0195,-0.1848,-31.72,38.65,30,115.27,1,49.019184,8.350548,5.17,230.63
127200,0.3359,-0.0109,0.0001,-0.9418,1.01,-0.52,9.88,-0.0174,-0.0176,-0.1857,-31.65,38.71,30,115.27,1,49.019182,8.350545,5.19,230.73
127300,0.335,-0.011,0.0001,-0.9422,1.05,-0.57,9.87,-0.0166,-0.0177,-0.1882,-31.57,38.78,30,115.27,1,49.019181,8.350543,5.2,230.85
127400,0.3341,-0.0111,0.0001,-0.9425,1.08,-0.61,9.87,-0.015,-0.0183,-0.1893,-31.49,38.84,30,115.27,1,49.019179,8.35054,5.22,230.96
127500,0.3331,-0.0112,0.0001,-0.9428,1.09,-0.64,9.88,-0.0134,-0.0176,-0.1912,-31.41,38.9,30,115.27,1,49.019178,8.350537,5.24,231.08
127600,0.3322,-0.0113,0.0,-0.9432,1.13,-0.64,9.88,-0.0112,-0.0181,-0.1922,-31.34,38.96,30,115.27,1,49.019176,8.350534,5.26,231.19
127700,0.3312,-0.0114,-0.0001,-0.9435,1.18,-0.63,9.9,-0.0096,-0.0195,-0.1941,-31.26,39.03,30,115.27,1,49.019174,8.350531,5.27,231.31
127800,0.3302,-0.0114,-0.0001,-0.9438,1.21,-0.62,9.88,-0.0081,-0.0175,-0.1965,-31.17,39.09,30,115.27,1,49.019173,8.350528,5.29,231.43
127900,0.3293,-0.0115,-0.0001,-0.9442,1.22,-0.63,9.85,-0.0076,-0.0177,-0.1973,-31.09,39.15,30,115.27,1,49.019171,8.350526,5.31,231.55
128000,0.3283,-0.0116,-0.0001,-0.9445,1.25,-0.64,9.88,-0.0082,-0.0181,-0.1994,-31.01,39.22,30,115.27,1,49.01917,8.350523,5.33,231.67
128100,0.3273,-0.0117,-0.0001,-0.9449,1.26,-0.65,9.86,-0.0082,-0.0166,-0.2011,-30.93,39.29,30,115.28,1,49.019168,8.35052,5.35,231.79
128200,0.3263,-0.0118,-0.0001,-0.9452,1.27,-0.65,9.86,-0.0085,-0.0161,-0.2014,-30.85,39.35,30,115.28,1,49.019166,8.350517,5.37,231.9
128300,0.3253,-0.0119,-0.0,-0.9455,1.3,-0.67,9.85,-0.009,-0.0166,-0.2031,-30.77,39.41,30,115.28,1,49.019165,8.350514,5.4,232.03
128400,0.3243,-0.0119,-0.0,-0.9459,1.32,-0.66,9.83,-0.0091,-0.0149,-0.2048,-30.68,39.48,30,115.28,1,49.019163,8.350511,5.42,232.15
128500,0.3233,-0.012,0.0,-0.9462,1.31,-0.66,9.82,-0.0105,-0.0143,-0.2059,-30.6,39.54,30,115.28,1,49.019162,8.350508,5.44,232.27
128600,0.3223,-0.0121,0.0,-0.9466,1.33,-0.65,9.82,-0.0109,-0.0154,-0.2074,-30.51,39.61,30,115.28,1,49.01916,8.350505,5.46,232.39
128700,0.3213,-0.0123,0.0001,-0.9469,1.37,-0.65,9.85,-0.0124,-0.0162,-0.2078,-30.43,39.67,30,115.28,1,49.019158,8.350502,5.48,232.51
128800,0.3202,-0.0123,0.0001,-0.9473,1.39,-0.62,9.83,-0.0123,-0.0144,-0.21,-30.34,39.74,30,115.28,1,49.019157,8.350499,5.5,232.64
128900,0.3192,-0.0124,0.0002,-0.9476,1.4,-0.61,9.84,-0.0134,-0.0144,-0.211,-30.25,39.81,30,115.28,1,49.019155,8.350496,5.53,232.77
129000,0.3181,-0.0125,0.0002,-0.948,1.42,-0.63,9.85,-0.0142,-0.0143,-0.2122,-30.17,39.87,30,115.28,1,49.019154,8.350493,5.55,232.89
129100,0.3171,-0.0126,0.0003,-0.9483,1.43,-0.64,9.83,-0.0153,-0.0127,-0.2142,-30.08,39.94,30,115.28,1,49.019152,8.35049,5.57,233.02
129200,0.316,-0.0126,0.0004,-0.9487,1.44,-0.62,9.84,-0.0162,-0.0124,-0.2163,-29.99,40.01,30,115.28,1,49.01915,8.350487,5.6,233.15
129300,0.3149,-0.0127,0.0004,-0.949,1.45,-0.61,9.81,-0.016,-0.0126,-0.2174,-29.9,40.08,30,115.28,1,49.019149,8.350484,5.62,233.28
129400,0.3138,-0.0128,0.0005,-0.9494,1.46,-0.63,9.83,-0.0174,-0.0119,-0.2193,-29.8,40.15,30,115.28,1,49.019147,8.35048,5.64,233.41
129500,0.3127,-0.0129,0.0006,-0.9498,1.46,-0.63,9.81,-0.0177,-0.0123,-0.2211,-29.71,40.22,30,115.28,1,49.019146,8.350477,5.67,233.54
129600,0.3116,-0.013,0.0006,-0.9501,1.47,-0.63,9.82,-0.0178,-0.0127,-0.2237,-29.62,40.29,30,115.29,1,49.019144,8.350474,5.69,233.68
129700,0.3105,-0.0131,0.0007,-0.9505,1.5,-0.63,9.84,-0.0187,-0.0133,-0.2238,-29.52,40.35,30,115.29,1,49.019142,8.350471,5.72,233.81
129800,0.3094,-0.0132,0.0008,-0.9508,1.52,-0.63,9.81,-0.0186,-0.0117,-0.226,-29.43,40.42,30,115.29,1,49.019141,8.350468,5.74,233.94
129900,0.3082,-0.0133,0.0008,-0.9512,1.55,-0.66,9.83,-0.0199,-0.013,-0.2289,-29.33,40.49,30,115.29,1,49.019139,8.350465,5.77,234.09
130000,0.3071,-0.0134,0.0009,-0.9516,1.58,-0.68,9.82,-0.019,-0.0132,-0.2311,-29.23,40.57,30,115.29,1,49.019137,8.350461,5.79,234.22
130100,0.3059,-0.0134,0.001,-0.952,1.59,-0.71,9.83,-0.0189,-0.0104,-0.234,-29.13,40.64,30,115.29,1,49.019136,8.350458,5.82,234.37
130200,0.3047,-0.0135,0.001,-0.9523,1.59,-0.73,9.85,-0.0193,-0.011,-0.2345,-29.03,40.71,30,115.29,1,49.019134,8.350455,5.84,234.5
130300,0.3035,-0.0136,0.001,-0.9527,1.59,-0.72,9.86,-0.0182,-0.0105,-0.2373,-28.93,40.78,30,115.29,1,49.019132,8.350451,5.87,234.65
130400,0.3023,-0.0136,0.0011,-0.9531,1.59,-0.73,9.87,-0.0182,-0.0088,-0.2399,-28.83,40.85,30,115.29,1,49.019131,8.350448,5.9,234.8
130500,0.3011,-0.0136,0.0012,-0.9535,1.59,-0.77,9.86,-0.0175,-0.0086,-0.2419,-28.72,40.93,30,115.29,1,49.019129,8.350445,5.92,234.94
